1115.1
1126.42
1126.2
1127.78
1126.48
1120.59
1118.02
1114.05
1102.47
1096.08
1109.18
1107.93
1114.11
1106.41
1102.35
1095.95
1091.94
1103.25
1105.98
1099.92
1109.24
1108.86
1095.63
1091.49
1110.63
1105.65
1106.24
1091.38
1094.9
1109.8
1110.32
1109.3
1093.48
1087.24
1098.51
1093.01
1093.08
1069.3
1066.63
1046.5
1045.41
1042.88
1036.19
1066.11
1042.63
1063.41
1066.95
1079.6
1092.91
1081.4
1091.06
1097.91
1087.68
1096.56
1092.02
1073.19
1076.19
1071.49
1065.48
1057.58
1054.72
1040.46
1025.21
1029.85
1057.08
1060.61
1062.98
1044.38
1050.78
1060.87
1071.66
1064.66
1068.3
1065.49
1068.76
1052.63
1049.34
1042.73
1044.14
1033.37
1025.39
1016.4
1003.24
994.75
998.04
1020.62
1028.93
1030.98
1028.12
1028
1025.57
1026.13
1007.37
996.46
989.67
979.73
1004.09
1012.73
1005.81
994.35
1007.1
1010.48
997.08
1002.72
1005.65
1002.63
987.48
986.75
975.15
979.62
982.18
979.26
976.29
954.07
954.58
951.13
940.38
940.74
932.68
905.84
901.05
879.13
882.68
879.56
881.03
898.72
896.42
923.33
919.32
927.23
918.9
920.26
900.94
895.1
893.04
921.23
918.37
910.71
911.97
923.72
946.21
944.89
939.15
942.43
939.14
940.09
942.46
931.76
944.74
942.87
919.14
906.83
893.06
910.33
887
888.33
903.47
908.13
909.71
882.88
893.07
883.92
908.35
909.24
929.23
907.39
919.53
903.8
907.24
877.52
872.81
873.64
855.16
857.51
866.23
851.92
843.55
850.08
832.39
869.6
865.3
852.06
841.5
858.73
856.56
825.16
815.55
835.48
842.5
834.38
811.08
797.87
787.53
815.94
832.86
813.88
806.12
822.92
768.54
784.04
794.35
778.12
753.89
756.55
750.74
721.36
719.6
676.53
683.38
682.55
712.87
696.33
700.82
735.09
752.83
764.9
773.14
743.33
770.05
778.94
788.42
789.17
826.84
835.19
833.74
827.16
869.89
868.6
845.85
832.23
838.51
825.44
825.88
845.14
874.09
845.71
836.57
831.95
827.5
840.24
805.22
850.12
843.74
842.62
871.79
870.26
890.35
909.73
906.65
934.7
927.45
931.8
903.25
890.64
869.42
872.8
868.15
863.16
871.63
887.88
885.28
904.42
913.18
868.57
879.73
873.59
899.24
888.67
909.7
876.07
845.22
870.74
848.81
816.21
896.24
887.68
857.39
851.81
800.03
752.44
806.58
859.12
850.75
873.29
911.29
852.3
898.95
919.21
930.99
904.88
952.77
1005.75
966.3
968.75
954.09
930.09
940.51
848.92
876.77
908.11
896.78
955.05
985.4
940.55
946.43
907.84
998.01
1003.35
899.22
909.92
984.94
996.23
1056.89
1099.23
1114.28
1161.06
1166.36
1106.42
1213.27
1209.18
1185.87
1188.22
1207.09
1255.08
1206.51
1156.39
1213.6
1192.7
1251.7
1249.05
1232.04
1224.51
1267.79
1242.31
1236.83
1274.98
1277.58
1282.83
1300.68
1281.66
1271.51
1266.84
1292.2
1277.72
1274.54
1266.69
1278.6
1298.2
1292.93
1285.83
1289.59
1305.32
1296.32
1266.07
1289.19
1284.88
1249.01
1260.31
1267.38
1284.26
1263.2
1234.37
1257.76
1252.54
1282.19
1277
1260
1260.68
1260.32
1245.36
1214.91
1228.3
1239.49
1253.39
1244.69
1273.7
1252.31
1262.9
1261.52
1284.91
1280
1278.38
1283.15
1321.97
1314.29
1318
1317.93
1342.83
1337.81
1350.93
1360.14
1360.03
1339.87
1335.49
1358.44
1361.76
1360.68
1404.05
1377.2
1377.65
1385.67
1400.38
1398.26
1390.84
1385.35
1375.93
1394.35
1390.71
1413.4
1426.63
1425.35
1423.57
1408.66
1403.04
1403.58
1388.28
1397.68
1392.57
1418.26
1407.49
1413.9
1409.34
1385.59
1390.94
1396.37
1397.84
1388.82
1379.93
1375.94
1388.17
1390.33
1365.56
1364.71
1334.43
1328.32
1332.83
1360.55
1354.49
1365.54
1372.54
1370.4
1369.31
1367.53
1370.18
1322.7
1315.22
1325.76
1341.13
1352.99
1349.88
1329.51
1298.42
1330.74
1276.6
1288.14
1315.48
1308.77
1320.65
1273.37
1293.37
1304.34
1333.7
1326.75
1331.34
